order_id,order_date,customer_id,country,product_category,marketing_channel,price,quantity,delivery_days,returned,revenue
1408,2025-01-09,3235,India,Clothing,TikTok Ads,635.72,2,2,0,1271.44
1409,2023-06-15,3946,UK,Sports,Google Ads,1123.54,1,5,0,1123.54
1410,2025-03-11,5391,USA,Electronics,Google Ads,1220.59,4,2,0,4882.36
1411,2023-07-01,2452,UAE,Home,Facebook Ads,861.11,1,3,0,861.11
1412,2025-05-03,3843,Canada,Sports,Facebook Ads,63.44,4,3,0,253.76
1413,2024-01-22,3746,USA,Beauty,Email,1470.99,1,6,0,1470.99
1414,2023-10-16,6107,UK,Beauty,Organic,520.99,3,7,0,1562.97
1415,2024-02-16,8046,Germany,Clothing,Email,278.78,4,4,0,1115.12
1416,2023-11-20,4000,France,Home,Email,1481.78,1,8,0,1481.78
1417,2025-05-04,1517,Brazil,Sports,Email,1310.05,4,9,0,5240.2
1418,2025-07-08,1812,UAE,Clothing,TikTok Ads,217.91,4,3,0,871.64
1419,2023-02-18,5984,Canada,Beauty,Google Ads,86.34,1,7,1,86.34
1420,2025-03-06,9547,India,Clothing,Facebook Ads,1182.55,1,4,0,1182.55
1421,2024-11-15,7415,Brazil,Electronics,Organic,1280.93,3,1,0,3842.79
1422,2025-06-24,7957,USA,Electronics,Google Ads,863.4,3,2,0,2590.2
1423,2025-01-12,3444,Canada,Beauty,Email,962.06,3,4,0,2886.18
1424,2023-11-24,1989,USA,Clothing,Email,870.61,4,1,0,3482.44
1425,2023-01-10,1564,Canada,Home,Google Ads,652.64,2,7,0,1305.28
1426,2023-10-19,9836,Germany,Clothing,Google Ads,1342.9,3,2,0,4028.7000000000003
1427,2024-09-12,9085,India,Clothing,Facebook Ads,250.59,2,4,0,501.18
1428,2024-08-27,1207,Germany,Electronics,Organic,1145.93,1,7,0,1145.93
1429,2025-11-09,7868,USA,Home,Organic,1115.76,4,5,0,4463.04
1430,2024-07-20,5595,Canada,Electronics,Organic,78.54,1,2,0,78.54
1431,2025-11-01,8947,Germany,Home,Organic,1428.47,1,1,0,1428.47
1432,2024-05-21,9769,USA,Clothing,Organic,1338.16,1,4,0,1338.16
1433,2023-11-13,3688,France,Electronics,Organic,1438.21,3,2,0,4314.63
1434,2025-10-12,2230,UAE,Home,TikTok Ads,1315.17,2,6,0,2630.34
1435,2025-04-27,3180,UK,Beauty,Organic,583.06,2,6,0,1166.12
1436,2024-06-10,2293,Germany,Beauty,Facebook Ads,778.94,3,6,0,2336.82
1437,2023-09-20,5499,USA,Home,Google Ads,388.13,3,2,1,1164.3899999999999
1438,2025-02-20,8563,France,Electronics,Organic,1323.81,2,9,0,2647.62
1439,2024-07-28,1131,USA,Clothing,Email,515.2,2,4,0,1030.4
1440,2025-05-13,5777,USA,Beauty,Google Ads,331.91,1,8,0,331.91
1441,2025-07-30,4138,India,Home,Google Ads,339.4,2,8,0,678.8
1442,2023-03-01,3135,Germany,Electronics,TikTok Ads,536.49,1,6,0,536.49
1443,2024-04-11,8015,UK,Sports,Organic,849.82,1,4,0,849.82
1444,2023-08-02,6140,UK,Beauty,Organic,261.19,3,9,0,783.5699999999999
1445,2023-06-29,9365,Germany,Sports,Google Ads,215.17,3,6,0,645.51
1446,2024-02-28,4754,Brazil,Clothing,Organic,846.0,1,2,0,846.0
1447,2024-10-08,4817,India,Electronics,TikTok Ads,89.12,1,5,0,89.12
1448,2024-11-27,1664,UAE,Electronics,Email,1204.9,2,9,0,2409.8
1449,2023-11-22,2469,India,Beauty,Google Ads,481.93,3,3,0,1445.79
1450,2025-03-25,6189,India,Clothing,TikTok Ads,310.17,3,4,0,930.51
1451,2025-07-12,2838,France,Home,Facebook Ads,374.82,3,5,0,1124.46
1452,2023-03-28,1610,UK,Sports,Email,430.09,3,8,0,1290.27
1453,2024-05-13,2015,Canada,Electronics,TikTok Ads,1154.38,2,7,0,2308.76
1454,2024-05-14,6591,India,Sports,TikTok Ads,825.56,1,2,0,825.56
1455,2024-04-21,6343,USA,Sports,Organic,750.01,2,8,0,1500.02
1456,2024-07-31,2043,France,Sports,Email,384.88,3,6,0,1154.6399999999999
1457,2024-04-12,4222,Germany,Sports,TikTok Ads,408.42,3,6,0,1225.26
1458,2024-05-27,9875,USA,Clothing,Organic,1147.44,3,2,0,3442.32
1459,2023-06-25,5170,Germany,Clothing,Google Ads,616.67,3,5,0,1850.0099999999998
1460,2024-12-07,3308,Germany,Sports,Facebook Ads,1210.47,4,8,0,4841.88
1461,2023-12-02,4002,France,Beauty,Facebook Ads,940.55,1,6,0,940.55
1462,2024-03-11,2503,France,Electronics,TikTok Ads,857.77,4,7,1,3431.08
1463,2024-12-07,4272,UAE,Clothing,TikTok Ads,1298.46,1,4,1,1298.46
1464,2023-09-18,6280,Canada,Electronics,Google Ads,642.88,4,5,0,2571.52
1465,2024-02-10,9398,UK,Electronics,Organic,1430.7,4,5,0,5722.8
1466,2025-04-06,7578,Brazil,Electronics,Organic,1391.44,3,9,0,4174.32
1467,2023-02-17,2018,Germany,Electronics,Facebook Ads,349.21,3,6,0,1047.6299999999999
1468,2025-06-26,6624,UK,Sports,Google Ads,1000.92,4,6,1,4003.68
1469,2025-07-07,3512,France,Sports,Organic,1349.47,4,5,0,5397.88
1470,2023-12-02,6410,Brazil,Clothing,Organic,693.16,3,6,0,2079.48
1471,2024-09-16,8471,Brazil,Electronics,TikTok Ads,777.43,3,3,0,2332.29
1472,2023-08-06,6459,UK,Clothing,Facebook Ads,279.35,3,2,0,838.0500000000001
1473,2025-04-03,8296,Germany,Electronics,TikTok Ads,466.67,1,1,0,466.67
1474,2023-01-04,3823,UK,Electronics,TikTok Ads,1458.65,1,8,0,1458.65
1475,2025-02-06,8957,India,Electronics,Organic,707.34,3,8,0,2122.02
1476,2025-12-13,7839,Brazil,Electronics,Email,1055.3,2,8,0,2110.6
1477,2025-03-05,8015,Germany,Beauty,Organic,994.47,2,8,1,1988.94
1478,2023-06-05,9235,France,Sports,TikTok Ads,179.56,3,9,1,538.6800000000001
1479,2023-10-18,2280,France,Electronics,TikTok Ads,288.01,3,8,0,864.03
1480,2023-05-11,3910,Brazil,Clothing,Google Ads,900.87,1,7,0,900.87
1481,2025-08-01,1046,France,Electronics,Organic,74.34,4,4,0,297.36
1482,2025-08-16,5126,Canada,Electronics,Facebook Ads,646.1,1,7,0,646.1
1483,2023-03-27,3711,UK,Home,Google Ads,393.7,1,6,0,393.7
1484,2023-10-20,1688,Brazil,Sports,Organic,1085.58,4,9,0,4342.32
1485,2023-05-17,9267,UK,Sports,Google Ads,896.55,3,5,0,2689.6499999999996
1486,2024-08-04,3693,Germany,Electronics,Organic,942.25,3,6,0,2826.75
1487,2024-11-10,8027,USA,Electronics,TikTok Ads,419.55,1,9,0,419.55
1488,2025-07-12,6666,USA,Electronics,Facebook Ads,1139.93,1,1,0,1139.93
1489,2024-11-03,5079,Canada,Beauty,TikTok Ads,408.64,1,6,0,408.64
1490,2024-03-17,8394,Brazil,Electronics,Organic,1426.2,4,5,0,5704.8
1491,2024-11-19,5884,Brazil,Clothing,Google Ads,1295.08,2,8,0,2590.16
1492,2023-12-25,6250,UK,Sports,Email,165.35,4,6,1,661.4
1493,2024-03-13,9080,USA,Clothing,TikTok Ads,471.75,4,9,0,1887.0
1494,2025-08-24,1916,Brazil,Sports,Facebook Ads,679.72,1,1,0,679.72
1495,2023-06-04,7658,UK,Electronics,Google Ads,541.66,2,9,0,1083.32
1496,2024-08-12,3809,Canada,Sports,Facebook Ads,378.73,3,1,0,1136.19
1497,2025-07-11,4968,Germany,Sports,Google Ads,747.8,3,6,0,2243.3999999999996
1498,2023-12-21,8028,Germany,Beauty,Facebook Ads,246.11,4,7,0,984.44
1499,2023-08-03,1423,USA,Sports,Email,437.91,2,9,0,875.82
1500,2023-08-14,5273,Canada,Sports,Organic,1228.79,3,8,0,3686.37
1501,2025-02-20,5508,UAE,Beauty,Google Ads,869.09,1,7,0,869.09
1502,2023-08-04,4875,France,Electronics,Facebook Ads,1137.44,4,1,0,4549.76
1503,2023-01-14,6291,Germany,Sports,Email,625.24,2,8,0,1250.48
1504,2023-02-26,8796,India,Home,Google Ads,912.09,2,7,0,1824.18
1505,2024-06-04,3855,France,Home,Google Ads,1444.01,4,7,0,5776.04
1506,2023-01-07,9582,UK,Home,Facebook Ads,419.52,4,1,0,1678.08
1507,2025-12-07,8996,UAE,Electronics,Google Ads,428.97,1,7,0,428.97
1508,2025-02-12,8869,USA,Beauty,Organic,1167.21,1,4,1,1167.21
1509,2023-12-19,7948,UK,Clothing,Organic,834.13,1,8,0,834.13
1510,2025-03-22,5715,Germany,Home,Google Ads,840.22,1,8,0,840.22
1511,2025-07-31,3877,UAE,Sports,Facebook Ads,26.33,3,8,1,78.99
1512,2025-11-20,9542,Canada,Beauty,Google Ads,501.21,3,2,0,1503.6299999999999
1513,2025-10-15,9699,Germany,Sports,TikTok Ads,132.36,1,3,0,132.36
1514,2023-05-05,6388,UK,Beauty,Email,124.66,4,5,0,498.64
1515,2023-08-27,1871,USA,Clothing,Facebook Ads,93.4,4,3,0,373.6
1516,2025-03-14,3496,Brazil,Electronics,Email,1202.05,2,7,0,2404.1
1517,2023-02-05,7954,India,Electronics,TikTok Ads,742.16,3,8,1,2226.48
1518,2023-08-02,1348,Germany,Home,Organic,428.61,2,4,1,857.22
1519,2025-10-18,3605,UAE,Beauty,TikTok Ads,1272.1,2,7,0,2544.2
1520,2025-12-14,3711,UAE,Clothing,Organic,1011.81,2,3,1,2023.62
1521,2025-11-03,3682,India,Sports,Organic,395.04,3,4,0,1185.1200000000001
1522,2024-11-12,9080,Brazil,Clothing,Email,86.06,3,7,0,258.18
1523,2024-09-08,1877,USA,Clothing,Facebook Ads,1382.26,1,2,0,1382.26
1524,2024-09-28,5566,UAE,Electronics,Organic,78.16,4,5,0,312.64
1525,2024-07-22,5292,USA,Electronics,Facebook Ads,753.21,1,6,0,753.21
1526,2024-09-27,1710,Brazil,Electronics,TikTok Ads,1128.88,1,6,0,1128.88
1527,2025-02-10,1647,Canada,Clothing,Facebook Ads,1062.38,2,4,0,2124.76
1528,2025-04-03,7356,Germany,Clothing,Email,1350.09,4,2,0,5400.36
1529,2025-11-07,2376,Germany,Clothing,Organic,1481.33,2,5,0,2962.66
1530,2023-09-30,4375,Germany,Electronics,Google Ads,702.41,2,1,0,1404.82
1531,2024-02-06,4148,UK,Electronics,Google Ads,1095.92,2,9,0,2191.84
1532,2024-06-15,4964,UK,Electronics,Facebook Ads,629.96,1,3,0,629.96
1533,2023-11-03,7311,Brazil,Home,Google Ads,1235.16,2,6,0,2470.32
1534,2024-08-19,7308,Brazil,Clothing,Google Ads,122.16,1,2,0,122.16
1535,2023-05-22,7019,UK,Home,Facebook Ads,691.23,3,1,0,2073.69
1536,2025-12-02,2415,UK,Clothing,Google Ads,1370.44,1,4,0,1370.44
1537,2024-01-11,3568,Canada,Sports,Organic,1167.25,2,6,0,2334.5
1538,2025-05-09,2099,UAE,Electronics,Facebook Ads,169.0,2,1,0,338.0
1539,2023-06-29,3281,Canada,Clothing,Organic,1156.49,2,5,0,2312.98
1540,2024-12-22,8833,UK,Sports,TikTok Ads,333.22,1,5,0,333.22
1541,2023-03-13,4169,India,Home,TikTok Ads,1340.06,2,9,1,2680.12
1542,2023-01-30,5324,Brazil,Sports,Email,1369.66,2,6,0,2739.32
1543,2025-05-09,3358,Germany,Clothing,Google Ads,86.12,1,9,0,86.12
1544,2025-02-13,8834,Canada,Beauty,Email,1378.23,2,5,0,2756.46
1545,2024-06-19,6275,India,Beauty,Google Ads,43.52,3,8,1,130.56
1546,2024-11-10,4385,India,Beauty,Google Ads,1289.42,3,9,0,3868.26
1547,2023-09-11,6829,USA,Beauty,Email,1360.37,4,8,0,5441.48
1548,2023-11-10,4937,India,Electronics,TikTok Ads,852.32,2,2,0,1704.64
1549,2024-09-07,8660,Germany,Beauty,Google Ads,930.51,4,1,0,3722.04
1550,2025-11-18,1434,Canada,Sports,TikTok Ads,834.09,2,9,0,1668.18
1551,2025-10-13,5473,Germany,Beauty,Organic,512.32,3,4,0,1536.96
1552,2023-11-13,2289,Brazil,Home,TikTok Ads,713.77,1,5,0,713.77
1553,2025-07-03,8507,UK,Electronics,TikTok Ads,201.76,2,5,0,403.52
1554,2025-02-10,1576,Brazil,Sports,Email,1149.08,1,2,0,1149.08
1555,2024-08-03,9984,India,Beauty,Email,358.98,3,3,0,1076.94
1556,2024-02-12,3607,UAE,Clothing,Email,1480.4,2,1,0,2960.8
1557,2025-05-28,8911,Canada,Home,Facebook Ads,20.74,4,1,0,82.96
1558,2023-11-18,4624,France,Electronics,Facebook Ads,895.28,2,6,0,1790.56
1559,2023-11-10,5568,India,Clothing,Organic,672.58,4,9,0,2690.32
1560,2024-11-24,1712,Germany,Clothing,Email,371.72,3,1,0,1115.16
1561,2024-02-07,5735,Germany,Clothing,TikTok Ads,229.62,2,4,1,459.24
1562,2025-05-09,5827,UAE,Beauty,Email,996.92,2,8,0,1993.84
1563,2025-08-08,3691,Germany,Sports,Facebook Ads,1069.44,4,8,0,4277.76
1564,2025-07-11,7742,Germany,Electronics,Google Ads,1026.99,1,1,0,1026.99
1565,2023-05-15,4224,USA,Electronics,Email,103.81,1,6,1,103.81
1566,2023-12-25,5969,USA,Beauty,TikTok Ads,579.13,2,9,1,1158.26
1567,2024-05-21,3824,India,Electronics,Email,65.01,2,8,0,130.02
1568,2023-11-30,4838,UAE,Clothing,Facebook Ads,1047.75,1,6,0,1047.75
1569,2024-06-16,4424,Germany,Sports,TikTok Ads,1129.22,3,7,0,3387.66
1570,2023-08-16,1115,France,Beauty,Google Ads,456.95,3,5,0,1370.85
1571,2024-07-04,2024,UAE,Home,Email,179.74,2,5,0,359.48
1572,2023-09-12,5285,UAE,Clothing,Google Ads,60.73,3,1,1,182.19
1573,2025-12-14,4441,UAE,Beauty,Email,1447.1,4,1,0,5788.4
1574,2025-11-06,3274,Canada,Clothing,Organic,936.01,1,8,0,936.01
1575,2025-08-23,3678,Canada,Clothing,Organic,160.91,1,3,0,160.91
1576,2025-10-12,7039,Canada,Electronics,Organic,754.12,4,1,0,3016.48
1577,2024-10-30,7129,UK,Clothing,Google Ads,729.42,2,9,0,1458.84
1578,2024-12-12,8074,Germany,Clothing,Organic,313.2,1,7,0,313.2
1579,2023-09-02,5187,Canada,Clothing,Organic,755.2,4,3,0,3020.8
1580,2023-04-06,3668,UK,Clothing,Facebook Ads,1412.68,1,4,0,1412.68
1581,2023-12-30,9345,India,Sports,Google Ads,1006.46,3,8,0,3019.38
1582,2023-06-23,4990,India,Clothing,Organic,333.29,4,4,0,1333.16
1583,2025-11-19,9128,Canada,Home,Google Ads,335.2,3,2,1,1005.5999999999999
1584,2025-01-02,3066,India,Beauty,Organic,362.16,4,7,0,1448.64
1585,2024-11-12,7014,India,Beauty,Organic,1138.81,1,2,0,1138.81
1586,2025-12-04,6371,USA,Clothing,Google Ads,31.57,3,5,0,94.71000000000001
1587,2024-07-31,6893,USA,Electronics,Facebook Ads,626.01,4,7,1,2504.04
1588,2024-04-08,2388,UK,Sports,Email,730.77,4,6,0,2923.08
1589,2024-02-02,6718,India,Electronics,Organic,449.1,1,7,0,449.1
1590,2025-10-03,6612,Brazil,Sports,Organic,121.64,1,1,0,121.64
1591,2025-01-11,8764,Brazil,Beauty,Organic,125.92,1,9,0,125.92
1592,2025-05-27,5956,Brazil,Beauty,TikTok Ads,936.53,2,6,0,1873.06
1593,2023-07-30,8282,USA,Electronics,Facebook Ads,349.52,1,3,1,349.52
1594,2024-08-26,3259,Brazil,Beauty,Email,436.09,1,2,0,436.09
1595,2024-03-30,9321,Canada,Electronics,TikTok Ads,410.51,4,2,0,1642.04
1596,2024-02-26,3656,France,Sports,Email,344.03,2,5,0,688.06
1597,2024-06-03,5836,France,Home,Facebook Ads,470.67,4,3,0,1882.68
1598,2023-01-06,2498,Germany,Home,Facebook Ads,57.73,2,5,0,115.46
1599,2025-03-10,6321,France,Home,Email,1451.98,2,8,0,2903.96
1600,2025-07-13,4721,UAE,Electronics,TikTok Ads,1283.52,3,7,1,3850.56
1601,2024-03-19,4669,Brazil,Beauty,TikTok Ads,207.83,2,6,0,415.66
1602,2025-08-05,5798,UAE,Sports,Organic,927.01,2,5,0,1854.02
1603,2024-10-07,1550,UAE,Home,Google Ads,1156.77,3,6,0,3470.31
1604,2024-03-14,5053,France,Sports,Email,1331.66,2,6,0,2663.32
1605,2024-10-22,5658,Canada,Home,TikTok Ads,860.89,1,5,1,860.89
1606,2023-06-07,6795,UAE,Clothing,TikTok Ads,1314.66,2,1,1,2629.32
1607,2024-05-22,4729,UK,Beauty,TikTok Ads,43.07,2,7,0,86.14
1608,2023-03-21,2659,India,Beauty,Google Ads,75.24,3,3,0,225.71999999999997
1609,2025-01-11,4006,India,Electronics,Email,590.48,3,7,0,1771.44
1610,2024-02-03,7510,USA,Electronics,Google Ads,1159.89,1,1,0,1159.89
1611,2023-10-22,5871,India,Clothing,Email,1079.64,2,9,0,2159.28
1612,2024-09-04,7284,Brazil,Beauty,Email,1231.29,3,2,0,3693.87
1613,2024-03-09,3257,India,Clothing,Organic,265.37,1,5,0,265.37
1614,2025-05-19,1355,Brazil,Home,Email,792.34,1,8,0,792.34
1615,2024-06-19,4742,Germany,Sports,Organic,548.73,4,4,0,2194.92
1616,2024-09-13,8173,India,Clothing,Facebook Ads,148.32,1,5,0,148.32
1617,2024-08-04,3841,USA,Sports,Google Ads,1249.78,3,7,0,3749.34
1618,2024-05-09,2708,UK,Sports,Organic,868.16,3,5,0,2604.48
1619,2024-06-12,3346,Brazil,Electronics,Facebook Ads,680.28,1,8,0,680.28
1620,2023-09-20,4181,USA,Home,Facebook Ads,905.17,3,3,0,2715.5099999999998
1621,2023-11-10,5133,Brazil,Clothing,Email,77.82,1,2,0,77.82
1622,2024-06-23,7207,UK,Electronics,Email,1369.04,1,2,0,1369.04
1623,2024-06-01,7213,France,Sports,Facebook Ads,369.41,1,9,1,369.41
1624,2024-05-02,3433,Brazil,Home,Organic,467.59,3,9,0,1402.77
1625,2024-09-28,1227,India,Home,Facebook Ads,883.16,1,2,1,883.16
1626,2023-03-03,1863,France,Beauty,Email,145.48,4,9,0,581.92
1627,2025-02-24,6898,Brazil,Sports,Organic,665.07,2,1,0,1330.14
1628,2025-03-30,9955,Canada,Clothing,Facebook Ads,653.79,1,6,0,653.79
1629,2024-04-01,4700,Canada,Clothing,Facebook Ads,298.8,2,9,0,597.6
1630,2024-05-11,5936,UK,Home,Google Ads,1311.73,2,1,0,2623.46
1631,2023-04-28,1315,India,Sports,Google Ads,68.85,4,3,0,275.4
1632,2023-04-27,3458,Brazil,Sports,Organic,513.92,1,2,0,513.92
1633,2025-11-23,3597,Canada,Clothing,Organic,959.54,4,2,0,3838.16
1634,2023-09-30,9258,India,Clothing,Organic,604.56,4,6,0,2418.24
1635,2024-01-14,9058,USA,Electronics,Facebook Ads,944.32,3,8,0,2832.96
1636,2023-04-30,9157,Canada,Electronics,Email,1426.81,1,8,0,1426.81
1637,2025-06-10,5967,UAE,Home,Email,883.22,1,3,0,883.22
1638,2024-07-13,8884,India,Home,Email,977.11,3,6,0,2931.33
1639,2023-08-14,2192,UK,Sports,TikTok Ads,1420.22,3,9,0,4260.66
1640,2023-05-10,9236,Brazil,Electronics,Organic,46.82,2,2,0,93.64
1641,2023-02-18,7194,India,Beauty,Organic,543.48,2,9,0,1086.96
1642,2023-04-01,6255,France,Electronics,Google Ads,1330.62,2,1,0,2661.24
1643,2025-12-21,1361,Germany,Electronics,Facebook Ads,236.44,1,3,1,236.44
1644,2024-03-14,2589,UK,Beauty,Facebook Ads,32.13,2,8,0,64.26
1645,2025-06-30,5595,Canada,Clothing,Email,596.14,2,9,0,1192.28
1646,2024-05-01,3677,Canada,Electronics,TikTok Ads,1376.29,4,9,0,5505.16
1647,2025-03-07,4845,Germany,Home,Facebook Ads,524.99,3,5,1,1574.97
1648,2025-06-18,3690,UK,Clothing,Organic,89.04,2,5,0,178.08
1649,2023-07-26,4809,Germany,Beauty,Organic,419.39,2,3,0,838.78
1650,2025-05-06,8122,France,Electronics,Email,950.51,3,9,0,2851.5299999999997
1651,2025-04-11,7066,UK,Clothing,Google Ads,1176.89,3,5,0,3530.67
1652,2023-07-29,5089,USA,Home,TikTok Ads,86.89,2,8,0,173.78
1653,2025-02-21,7772,Germany,Sports,Facebook Ads,867.6,1,9,0,867.6
1654,2025-10-07,7546,India,Beauty,Organic,1364.15,1,6,0,1364.15
1655,2024-02-03,9368,UK,Beauty,Google Ads,741.2,4,6,0,2964.8
1656,2024-07-07,7644,UAE,Beauty,Google Ads,1061.47,2,1,0,2122.94
1657,2025-03-25,4180,Canada,Electronics,Google Ads,1413.12,2,4,0,2826.24
1658,2025-11-22,3943,UK,Electronics,Email,1107.63,2,6,0,2215.26
1659,2023-05-27,2351,France,Sports,Email,509.0,4,4,0,2036.0
1660,2024-05-16,2747,Canada,Beauty,Google Ads,806.49,3,3,0,2419.4700000000003
1661,2023-12-07,1017,France,Beauty,Google Ads,518.83,3,9,0,1556.4900000000002
1662,2024-09-23,3731,India,Electronics,Facebook Ads,1190.02,2,1,0,2380.04
1663,2024-06-01,9409,USA,Sports,TikTok Ads,966.66,2,4,0,1933.32
1664,2025-11-01,8700,India,Electronics,Google Ads,1302.54,1,2,0,1302.54
1665,2023-02-11,9711,Canada,Clothing,Google Ads,35.61,3,8,0,106.83
1666,2023-10-27,5847,UK,Clothing,TikTok Ads,86.74,2,8,0,173.48
1667,2023-10-24,7622,USA,Home,Organic,969.5,3,6,1,2908.5
1668,2024-03-17,5642,France,Home,Google Ads,1211.13,2,7,0,2422.26
1669,2023-12-01,3457,UK,Home,Organic,1431.13,2,3,0,2862.26
1670,2025-02-13,1414,USA,Electronics,Email,1069.42,2,9,0,2138.84
1671,2025-06-16,9005,India,Sports,Email,1413.36,1,4,0,1413.36
1672,2025-09-18,7348,Germany,Electronics,TikTok Ads,939.61,2,4,0,1879.22
1673,2025-09-19,6127,Canada,Electronics,Facebook Ads,352.0,3,1,0,1056.0
1674,2025-12-07,1468,Brazil,Beauty,Email,174.85,3,1,0,524.55
1675,2024-05-30,6383,USA,Electronics,Google Ads,1416.22,4,5,0,5664.88
1676,2023-09-02,8808,Germany,Home,Google Ads,376.57,2,9,1,753.14
1677,2025-11-03,4555,India,Beauty,Google Ads,1343.93,1,4,1,1343.93
1678,2025-12-13,2868,Germany,Electronics,Email,353.52,3,6,0,1060.56
1679,2023-02-20,6397,France,Home,Facebook Ads,111.66,3,8,0,334.98
1680,2024-11-16,8226,India,Clothing,Organic,1407.32,2,5,0,2814.64
1681,2025-05-04,1954,UAE,Sports,TikTok Ads,743.99,2,3,0,1487.98
1682,2025-03-08,2031,India,Clothing,Organic,1137.64,1,2,0,1137.64
1683,2025-10-27,2216,UAE,Sports,Facebook Ads,421.26,3,7,0,1263.78
1684,2025-11-01,5155,India,Electronics,Facebook Ads,697.19,1,3,0,697.19
1685,2025-07-05,4897,Germany,Electronics,TikTok Ads,848.1,3,1,0,2544.3
1686,2024-04-04,4701,UK,Beauty,Google Ads,1137.44,4,8,0,4549.76
1687,2023-05-21,7665,UAE,Sports,TikTok Ads,935.09,3,6,0,2805.27
1688,2024-02-27,5277,Brazil,Clothing,Email,574.25,3,6,1,1722.75
1689,2023-03-18,9800,Brazil,Electronics,TikTok Ads,1185.35,1,7,0,1185.35
1690,2024-09-18,6664,USA,Beauty,Google Ads,646.55,3,6,1,1939.6499999999999
1691,2024-07-21,2545,France,Home,Google Ads,643.23,2,9,0,1286.46
1692,2024-03-27,3919,UK,Sports,Email,718.92,1,1,0,718.92
1693,2023-07-10,2157,USA,Beauty,Organic,564.29,1,8,0,564.29
1694,2023-05-17,2638,Brazil,Home,Organic,759.56,3,9,0,2278.68
1695,2023-11-16,1661,USA,Home,Google Ads,642.88,3,5,0,1928.6399999999999
1696,2024-12-25,8747,Germany,Home,Organic,696.08,3,7,0,2088.2400000000002
1697,2025-02-25,5723,USA,Electronics,TikTok Ads,598.15,4,3,0,2392.6
1698,2025-09-25,3530,UAE,Clothing,Email,1101.28,3,4,0,3303.84
1699,2024-03-05,1194,Brazil,Electronics,TikTok Ads,810.95,4,9,0,3243.8
1700,2024-02-07,9881,USA,Sports,TikTok Ads,130.51,1,5,0,130.51
1701,2025-07-17,8592,USA,Electronics,TikTok Ads,487.75,2,4,0,975.5
1702,2023-02-03,1668,France,Sports,Organic,1314.11,3,5,0,3942.33
1703,2025-07-25,4043,UK,Home,Google Ads,23.8,1,9,0,23.8
1704,2023-10-21,8368,India,Home,Google Ads,828.59,1,4,0,828.59
1705,2023-01-26,8304,France,Beauty,Google Ads,827.38,1,4,0,827.38
1706,2025-06-20,1400,UK,Electronics,Facebook Ads,1162.41,2,5,0,2324.82
1707,2025-12-26,3007,UK,Clothing,Organic,1048.43,4,6,1,4193.72
1708,2025-12-14,9594,Brazil,Clothing,Organic,722.65,2,3,0,1445.3
1709,2023-10-26,8692,Canada,Beauty,Google Ads,863.82,1,3,0,863.82
1710,2024-12-01,3139,France,Electronics,Email,245.89,2,2,0,491.78
1711,2024-05-30,3368,Canada,Home,Facebook Ads,785.65,2,8,0,1571.3
1712,2025-06-16,1235,USA,Clothing,Google Ads,1457.13,4,1,0,5828.52
1713,2024-07-12,6280,USA,Beauty,Google Ads,1022.62,3,1,0,3067.86
1714,2025-06-10,8695,France,Clothing,Email,886.46,1,3,0,886.46
1715,2023-01-14,7879,France,Clothing,Google Ads,1010.01,4,7,0,4040.04
1716,2023-01-10,1412,Canada,Beauty,Email,773.65,4,4,0,3094.6
1717,2023-11-12,6599,UK,Clothing,Email,357.01,1,5,0,357.01
1718,2025-05-21,8709,Canada,Sports,Organic,677.3,2,8,0,1354.6
1719,2024-09-13,7908,USA,Home,Facebook Ads,1447.87,1,7,0,1447.87
1720,2025-08-23,7722,India,Sports,Facebook Ads,453.82,3,6,0,1361.46
1721,2024-07-03,1424,UK,Clothing,Facebook Ads,36.89,4,2,0,147.56
1722,2025-10-30,1961,Canada,Clothing,Organic,1199.6,3,1,0,3598.7999999999997
1723,2023-04-14,3504,Canada,Home,Email,1495.89,4,8,0,5983.56
1724,2024-05-15,3150,Canada,Electronics,Google Ads,653.3,2,5,0,1306.6
1725,2024-02-13,9640,UK,Clothing,Email,142.0,1,4,1,142.0
1726,2025-11-25,1099,Germany,Electronics,TikTok Ads,258.01,4,6,0,1032.04
1727,2025-08-26,4092,Brazil,Beauty,Google Ads,1278.44,3,9,0,3835.32
1728,2023-02-21,1196,France,Electronics,Google Ads,1053.74,3,5,0,3161.2200000000003
1729,2025-06-09,5700,India,Sports,Facebook Ads,175.48,2,1,0,350.96
1730,2025-08-25,3841,Brazil,Sports,Organic,895.8,4,8,0,3583.2
1731,2023-03-13,1872,UK,Home,Google Ads,900.99,3,9,0,2702.9700000000003
1732,2024-12-31,7425,Germany,Beauty,TikTok Ads,479.97,1,4,0,479.97
1733,2023-10-20,2735,France,Sports,TikTok Ads,744.92,1,1,0,744.92
1734,2024-06-04,9829,India,Electronics,Organic,637.32,3,8,0,1911.96
1735,2025-10-09,5847,India,Beauty,Organic,577.17,2,4,1,1154.34
1736,2023-12-31,6017,Brazil,Home,Email,847.97,4,7,0,3391.88
1737,2025-11-20,5599,France,Electronics,Email,29.48,4,5,0,117.92
1738,2023-08-19,9759,Germany,Beauty,TikTok Ads,406.04,2,2,1,812.08
1739,2023-04-26,5747,Germany,Beauty,Facebook Ads,741.33,4,9,0,2965.32
1740,2024-04-17,8023,Canada,Clothing,Email,160.64,2,2,0,321.28
1741,2023-03-24,8377,Canada,Clothing,Facebook Ads,96.72,4,1,1,386.88
